Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,SMA21,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Forecasts,Trade,Trendline Support,Trendline Broken,Stop %,Target1 %,Target2 %,notes
ETH,,25.81,-3.26,28.33,24.51,Oversold,8.46,31.3465,32.3062,,,-20.97,0.0,,,,,,Increasing,0.0109,"Ticker
SPY   -19.19
dtype: float64",-2.2754,-1.8972,-0.3782,6.13,8.55,32.8689,39.6229,32.0715,24.5201,"vol↑, RSI low","{3: {'yhat': 28.14, 'yhat_lower': 26.15, 'yhat_upper': 29.93}, 5: {'yhat': 28.65, 'yhat_lower': 26.78, 'yhat_upper': 30.46}, 7: {'yhat': 29.01, 'yhat_lower': 27.09, 'yhat_upper': 31.06}, 14: {'yhat': 31.07, 'yhat_lower': 29.28, 'yhat_upper': 33.09}}",SELL,29.8094,True,-12.69,8.46,16.92,
GLDM,,80.53,-0.2,28.32,49.11,Neutral,1.7,80.4149,80.0843,,,1.6,0.0,,,,,,Decreasing,0.0303,"Ticker
SPY    3.38
dtype: float64",0.1742,0.2713,-0.0971,49.78,48.61,68.3163,82.8757,80.027,77.1783,"above EMA20, positive ROC","{3: {'yhat': 82.71, 'yhat_lower': 81.51, 'yhat_upper': 83.88}, 5: {'yhat': 83.07, 'yhat_lower': 81.75, 'yhat_upper': 84.27}, 7: {'yhat': 83.2, 'yhat_lower': 82.06, 'yhat_upper': 84.35}, 14: {'yhat': 83.09, 'yhat_lower': 81.92, 'yhat_upper': 84.33}}",SELL,82.7956,True,-2.55,1.7,3.4,
CM,,84.08,1.35,28.32,45.4,Neutral,1.67,84.2565,84.3719,,,-0.76,0.0,,,,,,Increasing,0.125,"Ticker
SPY    1.02
dtype: float64",0.2856,0.7836,-0.4981,29.63,46.29,67.9864,87.5892,84.4765,81.3638,vol↑,"{3: {'yhat': 85.13, 'yhat_lower': 84.01, 'yhat_upper': 86.17}, 5: {'yhat': 85.32, 'yhat_lower': 84.24, 'yhat_upper': 86.34}, 7: {'yhat': 85.46, 'yhat_lower': 84.4, 'yhat_upper': 86.5}, 14: {'yhat': 85.91, 'yhat_lower': 84.88, 'yhat_upper': 86.88}}",HOLD,84.501,False,-2.5,1.67,3.34,
DX,,13.49,0.67,28.31,51.89,Neutral,1.45,13.414,13.4662,,,-0.95,0.0,,,,,,Decreasing,0.0909,"Ticker
SPY    0.83
dtype: float64",0.0457,0.0961,-0.0505,46.36,51.17,11.9937,13.7926,13.4695,13.1464,above EMA20,"{3: {'yhat': 13.66, 'yhat_lower': 13.48, 'yhat_upper': 13.85}, 5: {'yhat': 13.7, 'yhat_lower': 13.51, 'yhat_upper': 13.9}, 7: {'yhat': 13.74, 'yhat_lower': 13.56, 'yhat_upper': 13.93}, 14: {'yhat': 13.78, 'yhat_lower': 13.59, 'yhat_upper': 13.98}}",SELL,13.6039,True,-2.17,1.45,2.9,
ETHE,,22.48,-3.31,28.31,24.55,Oversold,8.48,27.3302,28.1657,,,-21.04,0.0,,,,,,Increasing,0.0109,"Ticker
SPY   -19.26
dtype: float64",-1.9934,-1.6667,-0.3266,6.29,8.67,26.8409,34.5699,27.9595,21.3491,"vol↑, RSI low","{3: {'yhat': 24.53, 'yhat_lower': 22.82, 'yhat_upper': 26.32}, 5: {'yhat': 24.99, 'yhat_lower': 23.31, 'yhat_upper': 26.56}, 7: {'yhat': 25.31, 'yhat_lower': 23.56, 'yhat_upper': 27.06}, 14: {'yhat': 27.13, 'yhat_lower': 25.56, 'yhat_upper': 28.83}}",SELL,25.9602,True,-12.72,8.48,16.96,
CMCSA,,27.35,2.7,28.3,47.35,Neutral,2.38,27.7766,27.7171,,,0.0,0.0,,,,,,Decreasing,0.0027,"Ticker
SPY    1.78
dtype: float64",-0.3836,-0.4487,0.0651,25.94,33.94,33.2769,29.0898,27.639,26.1882,,"{3: {'yhat': 27.07, 'yhat_lower': 26.33, 'yhat_upper': 27.86}, 5: {'yhat': 27.03, 'yhat_lower': 26.22, 'yhat_upper': 27.84}, 7: {'yhat': 26.82, 'yhat_lower': 26.03, 'yhat_upper': 27.63}, 14: {'yhat': 25.79, 'yhat_lower': 24.98, 'yhat_upper': 26.64}}",HOLD,26.2009,False,-3.57,2.38,4.76,
IBM,,297.44,2.42,28.3,47.81,Neutral,3.12,298.2736,303.9634,,,-2.38,0.0,,,,,,Decreasing,0.1,"Ticker
SPY   -0.6
dtype: float64",-1.6281,1.2381,-2.8662,11.01,5.68,255.5756,319.475,303.8729,288.2708,,"{3: {'yhat': 289.8, 'yhat_lower': 283.18, 'yhat_upper': 296.62}, 5: {'yhat': 288.52, 'yhat_lower': 281.74, 'yhat_upper': 295.03}, 7: {'yhat': 286.13, 'yhat_lower': 279.25, 'yhat_upper': 293.13}, 14: {'yhat': 285.63, 'yhat_lower': 278.89, 'yhat_upper': 292.35}}",SELL,308.46,True,-4.68,3.12,6.24,
FETH,,27.31,-3.26,28.3,24.61,Oversold,8.47,33.2003,34.2214,,,-21.0,0.0,,,,,,Increasing,0.0109,"Ticker
SPY   -19.22
dtype: float64",-2.4214,-2.0193,-0.4021,5.99,8.46,34.0763,42.0013,33.9715,25.9417,"vol↑, RSI low","{3: {'yhat': 29.83, 'yhat_lower': 27.89, 'yhat_upper': 31.87}, 5: {'yhat': 30.39, 'yhat_lower': 28.36, 'yhat_upper': 32.37}, 7: {'yhat': 30.78, 'yhat_lower': 28.86, 'yhat_upper': 32.79}, 14: {'yhat': 32.98, 'yhat_lower': 31.08, 'yhat_upper': 34.94}}",SELL,31.5767,True,-12.71,8.47,16.94,
GLD,,374.27,-0.15,28.29,49.28,Neutral,1.71,373.6759,372.1571,,,1.62,0.0,,,,,,Decreasing,0.0303,"Ticker
SPY    3.4
dtype: float64",0.7954,1.2426,-0.4471,49.66,48.4,315.9981,385.0691,371.889,358.7089,"above EMA20, positive ROC","{3: {'yhat': 384.36, 'yhat_lower': 379.0, 'yhat_upper': 390.08}, 5: {'yhat': 386.04, 'yhat_lower': 380.48, 'yhat_upper': 391.72}, 7: {'yhat': 386.59, 'yhat_lower': 381.15, 'yhat_upper': 392.15}, 14: {'yhat': 386.12, 'yhat_lower': 380.34, 'yhat_upper': 391.13}}",SELL,384.9149,True,-2.56,1.71,3.42,
PTNM,,,,28.29,56.22,Neutral,,10.3316,,,,0.0,0.0,,,,,,Stable,0.0077,"Ticker
SPY   NaN
dtype: float64",0.0233,0.0422,-0.0188,,,,,,,,"{3: {'yhat': 9.15, 'yhat_lower': 7.78, 'yhat_upper': 10.52}, 5: {'yhat': 9.23, 'yhat_lower': 7.77, 'yhat_upper': 10.56}, 7: {'yhat': 8.27, 'yhat_lower': 6.93, 'yhat_upper': 9.69}, 14: {'yhat': 6.85, 'yhat_lower': 5.51, 'yhat_upper': 8.28}}",HOLD,,False,,,,
STT,,114.36,0.94,28.29,42.69,Neutral,2.35,115.751,116.5633,,,-3.34,0.0,,,,,,Increasing,0.1,"Ticker
SPY   -1.56
dtype: float64",-0.7384,-0.0754,-0.663,20.4,16.98,99.7787,121.1769,116.5855,111.9941,"vol↑, RSI low","{3: {'yhat': 113.54, 'yhat_lower': 110.95, 'yhat_upper': 116.08}, 5: {'yhat': 113.31, 'yhat_lower': 110.65, 'yhat_upper': 115.96}, 7: {'yhat': 112.8, 'yhat_lower': 110.17, 'yhat_upper': 115.24}, 14: {'yhat': 112.74, 'yhat_lower': 110.07, 'yhat_upper': 115.28}}",SELL,115.9274,True,-3.53,2.35,4.7,
CRMD,,9.68,-0.41,28.25,24.97,Oversold,7.4,10.6784,10.891,,,-10.04,0.0,,,,,,Increasing,0.0066,"Ticker
SPY   -8.26
dtype: float64",-0.3723,-0.1966,-0.1757,6.4,6.88,11.3856,12.1206,10.877,9.6334,"vol↑, RSI low","{3: {'yhat': 9.75, 'yhat_lower': 8.94, 'yhat_upper': 10.48}, 5: {'yhat': 9.65, 'yhat_lower': 8.83, 'yhat_upper': 10.42}, 7: {'yhat': 9.38, 'yhat_lower': 8.58, 'yhat_upper': 10.15}, 14: {'yhat': 8.98, 'yhat_lower': 8.11, 'yhat_upper': 9.7}}",SELL,9.9556,True,-11.1,7.4,14.8,
AJG,,251.41,1.66,28.24,41.12,Neutral,2.35,258.8057,256.251,,,0.56,0.0,,,,,,Decreasing,0.0058,"Ticker
SPY    2.34
dtype: float64",-4.132,-5.3875,1.2556,39.22,49.39,301.0215,271.9483,255.027,238.1057,"RSI low, positive ROC","{3: {'yhat': 253.97, 'yhat_lower': 246.3, 'yhat_upper': 261.35}, 5: {'yhat': 252.35, 'yhat_lower': 244.93, 'yhat_upper': 259.32}, 7: {'yhat': 250.83, 'yhat_lower': 243.82, 'yhat_upper': 257.96}, 14: {'yhat': 241.39, 'yhat_lower': 234.46, 'yhat_upper': 248.52}}",HOLD,249.2902,False,-3.53,2.35,4.7,
SE,,131.34,0.27,28.24,24.69,Oversold,5.76,148.3201,149.4395,,,-12.4,0.0,,,,,,Increasing,0.0139,"Ticker
SPY   -10.62
dtype: float64",-6.3938,-5.5303,-0.8634,16.17,29.67,145.2015,167.2495,149.1785,131.1075,"vol↑, RSI low","{3: {'yhat': 135.8, 'yhat_lower': 129.62, 'yhat_upper': 142.13}, 5: {'yhat': 135.83, 'yhat_lower': 129.82, 'yhat_upper': 142.37}, 7: {'yhat': 134.11, 'yhat_lower': 127.33, 'yhat_upper': 140.35}, 14: {'yhat': 134.31, 'yhat_lower': 128.24, 'yhat_upper': 140.48}}",SELL,139.559,True,-8.64,5.76,11.52,
RBRK,,66.59,-1.63,28.21,28.86,Oversold,4.89,72.286,72.6195,,,-8.82,0.0,,,,,,Increasing,0.0058,"Ticker
SPY   -7.04
dtype: float64",-2.1356,-1.7063,-0.4293,15.75,17.31,77.9331,78.5254,72.401,66.2766,"vol↑, RSI low","{3: {'yhat': 72.23, 'yhat_lower': 67.56, 'yhat_upper': 76.85}, 5: {'yhat': 73.55, 'yhat_lower': 69.25, 'yhat_upper': 78.16}, 7: {'yhat': 74.86, 'yhat_lower': 70.17, 'yhat_upper': 79.4}, 14: {'yhat': 82.12, 'yhat_lower': 77.69, 'yhat_upper': 86.46}}",SELL,69.1408,True,-7.33,4.89,9.78,
HOND,,,,28.2,43.18,Neutral,,19.2022,,,,0.0,0.0,,,,,,Stable,0.0263,"Ticker
SPY   NaN
dtype: float64",0.0324,0.0487,-0.0164,,,,,,,RSI low,"{3: {'yhat': -11.52, 'yhat_lower': -12.52, 'yhat_upper': -10.56}, 5: {'yhat': -11.87, 'yhat_lower': -12.92, 'yhat_upper': -10.9}, 7: {'yhat': -12.05, 'yhat_lower': -13.05, 'yhat_upper': -11.12}, 14: {'yhat': -11.79, 'yhat_lower': -12.73, 'yhat_upper': -10.9}}",HOLD,,False,,,,
MS,,158.17,-0.33,28.2,36.48,Neutral,2.99,161.8477,163.3996,,,-2.58,0.0,,,,,,Increasing,0.1,"Ticker
SPY   -0.8
dtype: float64",-0.8341,0.3436,-1.1777,18.76,18.5,132.2686,169.0105,163.4262,157.8418,"vol↑, RSI low","{3: {'yhat': 158.14, 'yhat_lower': 154.76, 'yhat_upper': 161.37}, 5: {'yhat': 157.91, 'yhat_lower': 154.71, 'yhat_upper': 161.41}, 7: {'yhat': 156.82, 'yhat_lower': 153.54, 'yhat_upper': 160.18}, 14: {'yhat': 154.81, 'yhat_lower': 151.46, 'yhat_upper': 158.1}}",SELL,163.2514,True,-4.49,2.99,5.98,
OBDC,,12.34,2.58,28.16,58.18,Neutral,2.61,12.2928,12.4476,,,1.65,0.0,,,,,,Increasing,0.0078,"Ticker
SPY    3.43
dtype: float64",-0.1537,-0.1951,0.0414,32.83,20.85,13.3029,13.4543,12.4185,11.3827,"vol↑, above EMA20, positive ROC","{3: {'yhat': 11.94, 'yhat_lower': 11.65, 'yhat_upper': 12.23}, 5: {'yhat': 12.02, 'yhat_lower': 11.73, 'yhat_upper': 12.29}, 7: {'yhat': 12.07, 'yhat_lower': 11.8, 'yhat_upper': 12.36}, 14: {'yhat': 12.24, 'yhat_lower': 11.94, 'yhat_upper': 12.52}}",HOLD,11.8466,False,-3.92,2.61,5.22,
GLTO,,16.77,-3.34,28.15,47.06,Neutral,32.95,16.0394,13.8912,,,238.79,0.0,,,,,,Increasing,0.1111,"Ticker
SPY    240.57
dtype: float64",2.3043,2.9385,-0.6341,46.07,51.39,15.215,30.6367,14.1643,-2.3082,"vol↑, above EMA20, positive ROC","{3: {'yhat': 24.65, 'yhat_lower': 22.58, 'yhat_upper': 26.83}, 5: {'yhat': 25.02, 'yhat_lower': 22.78, 'yhat_upper': 27.24}, 7: {'yhat': 24.94, 'yhat_lower': 22.71, 'yhat_upper': 27.1}, 14: {'yhat': 23.81, 'yhat_lower': 21.6, 'yhat_upper': 25.96}}",HOLD,15.7448,False,-49.42,32.95,65.9,
BXSL,,26.55,1.53,28.15,55.13,Neutral,2.05,26.4328,26.5176,,,0.23,0.0,,,,,,Increasing,0.0036,"Ticker
SPY    2.01
dtype: float64",-0.0246,-0.0065,-0.0181,42.27,37.41,28.3013,27.1414,26.5035,25.8656,"vol↑, above EMA20, positive ROC","{3: {'yhat': 26.33, 'yhat_lower': 25.75, 'yhat_upper': 26.84}, 5: {'yhat': 26.36, 'yhat_lower': 25.78, 'yhat_upper': 26.96}, 7: {'yhat': 26.39, 'yhat_lower': 25.8, 'yhat_upper': 26.97}, 14: {'yhat': 26.44, 'yhat_lower': 25.9, 'yhat_upper': 26.98}}",HOLD,25.5762,False,-3.08,2.05,4.1,
RMD,,250.75,2.8,28.15,55.03,Neutral,2.42,251.113,249.7107,,,-0.06,0.0,,,,,,Decreasing,0.0109,"Ticker
SPY    1.72
dtype: float64",-2.5251,-3.4433,0.9183,40.79,36.24,247.649,257.5016,249.2526,241.0035,,"{3: {'yhat': 248.35, 'yhat_lower': 243.35, 'yhat_upper': 253.06}, 5: {'yhat': 247.46, 'yhat_lower': 242.33, 'yhat_upper': 252.31}, 7: {'yhat': 247.12, 'yhat_lower': 242.57, 'yhat_upper': 251.99}, 14: {'yhat': 245.71, 'yhat_lower': 240.8, 'yhat_upper': 250.78}}",HOLD,245.0099,False,-3.63,2.42,4.84,
ITOT,,143.55,1.09,28.15,37.14,Neutral,1.63,145.9315,147.149,,,-2.02,0.0,,,,,,Increasing,0.04,"Ticker
SPY   -0.24
dtype: float64",-1.139,-0.4909,-0.648,15.98,14.96,131.9217,151.8747,147.0995,142.3243,"vol↑, RSI low","{3: {'yhat': 143.73, 'yhat_lower': 141.69, 'yhat_upper': 145.66}, 5: {'yhat': 143.97, 'yhat_lower': 141.9, 'yhat_upper': 145.91}, 7: {'yhat': 143.68, 'yhat_lower': 141.68, 'yhat_upper': 145.57}, 14: {'yhat': 144.38, 'yhat_lower': 142.29, 'yhat_upper': 146.48}}",SELL,147.0339,True,-2.44,1.63,3.26,
SAND,,,,28.12,43.54,Neutral,,12.2343,,,,0.0,0.0,,,,,,Stable,0.027,"Ticker
SPY   NaN
dtype: float64",0.0036,0.0042,-0.0007,,,,,,,RSI low,"{3: {'yhat': 6.36, 'yhat_lower': 6.14, 'yhat_upper': 6.58}, 5: {'yhat': 6.36, 'yhat_lower': 6.13, 'yhat_upper': 6.6}, 7: {'yhat': 6.32, 'yhat_lower': 6.1, 'yhat_upper': 6.54}, 14: {'yhat': 6.32, 'yhat_lower': 6.09, 'yhat_upper': 6.54}}",HOLD,,False,,,,
SHW,,337.06,2.76,28.12,54.4,Neutral,2.25,335.5251,338.0097,,,-0.68,0.0,,,,,,Decreasing,0.0028,"Ticker
SPY    1.1
dtype: float64",-2.2126,-1.6637,-0.5489,45.65,31.29,347.4801,353.7157,338.2491,322.7825,above EMA20,"{3: {'yhat': 326.18, 'yhat_lower': 318.89, 'yhat_upper': 333.51}, 5: {'yhat': 324.72, 'yhat_lower': 317.45, 'yhat_upper': 331.98}, 7: {'yhat': 322.29, 'yhat_lower': 314.53, 'yhat_upper': 329.47}, 14: {'yhat': 313.99, 'yhat_lower': 306.36, 'yhat_upper': 321.07}}",HOLD,325.23,False,-3.38,2.25,4.5,
INDA,,54.21,-0.93,28.11,43.98,Neutral,0.87,54.3378,54.3733,,,0.86,0.0,,,,,,Increasing,0.0068,"Ticker
SPY    2.64
dtype: float64",0.1138,0.1408,-0.027,69.76,78.07,52.6925,55.0591,54.3665,53.6739,"vol↑, RSI low, positive ROC","{3: {'yhat': 55.55, 'yhat_lower': 54.95, 'yhat_upper': 56.2}, 5: {'yhat': 55.95, 'yhat_lower': 55.31, 'yhat_upper': 56.66}, 7: {'yhat': 56.1, 'yhat_lower': 55.45, 'yhat_upper': 56.73}, 14: {'yhat': 56.69, 'yhat_lower': 56.06, 'yhat_upper': 57.36}}",SELL,54.5275,True,-1.3,0.87,1.74,
INVH,,28.19,0.86,28.11,51.77,Neutral,1.87,28.1943,28.2171,,,0.64,0.0,,,,,,Decreasing,0.0049,"Ticker
SPY    2.42
dtype: float64",-0.1305,-0.1155,-0.015,29.85,21.57,30.8945,29.0192,28.1845,27.3498,positive ROC,"{3: {'yhat': 27.74, 'yhat_lower': 27.18, 'yhat_upper': 28.31}, 5: {'yhat': 27.56, 'yhat_lower': 26.99, 'yhat_upper': 28.12}, 7: {'yhat': 27.56, 'yhat_lower': 27.0, 'yhat_upper': 28.15}, 14: {'yhat': 27.19, 'yhat_lower': 26.64, 'yhat_upper': 27.74}}",HOLD,27.48,False,-2.8,1.87,3.74,
TPR,,105.24,2.99,28.08,52.26,Neutral,4.54,105.688,106.3114,,,1.5,0.0,,,,,,Increasing,0.0312,"Ticker
SPY    3.28
dtype: float64",-1.5142,-2.1298,0.6156,61.4,55.29,82.7794,115.0902,105.8915,96.6928,"vol↑, positive ROC","{3: {'yhat': 104.8, 'yhat_lower': 102.08, 'yhat_upper': 107.49}, 5: {'yhat': 106.42, 'yhat_lower': 103.71, 'yhat_upper': 109.26}, 7: {'yhat': 106.44, 'yhat_lower': 103.66, 'yhat_upper': 109.14}, 14: {'yhat': 108.91, 'yhat_lower': 106.07, 'yhat_upper': 111.63}}",SELL,106.3809,True,-6.81,4.54,9.08,
MHK,,109.93,6.03,28.06,55.43,Neutral,2.59,110.5423,110.4986,,,1.14,0.0,,,,,,Decreasing,0.0028,"Ticker
SPY    2.92
dtype: float64",-2.7104,-3.4565,0.746,35.29,18.06,117.0115,119.594,110.0285,100.463,positive ROC,"{3: {'yhat': 105.78, 'yhat_lower': 102.08, 'yhat_upper': 109.49}, 5: {'yhat': 106.2, 'yhat_lower': 102.63, 'yhat_upper': 109.6}, 7: {'yhat': 105.91, 'yhat_lower': 102.32, 'yhat_upper': 109.33}, 14: {'yhat': 103.2, 'yhat_lower': 99.58, 'yhat_upper': 106.92}}",HOLD,105.4047,False,-3.88,2.59,5.18,
CNH,,9.69,3.09,28.06,42.88,Neutral,4.31,10.0073,10.1305,,,0.31,0.0,,,,,,Increasing,0.0074,"Ticker
SPY    2.09
dtype: float64",-0.2171,-0.1861,-0.0311,34.78,33.23,12.0705,10.9542,10.098,9.2418,"vol↑, RSI low, positive ROC","{3: {'yhat': 9.48, 'yhat_lower': 9.13, 'yhat_upper': 9.81}, 5: {'yhat': 9.41, 'yhat_lower': 9.05, 'yhat_upper': 9.75}, 7: {'yhat': 9.36, 'yhat_lower': 9.02, 'yhat_upper': 9.68}, 14: {'yhat': 9.2, 'yhat_lower': 8.85, 'yhat_upper': 9.53}}",HOLD,9.643,False,-6.46,4.31,8.62,
META,,594.25,0.87,28.06,24.47,Oversold,2.96,632.5464,643.3029,,,-4.42,0.0,,,,,,Decreasing,0.0098,"Ticker
SPY   -2.64
dtype: float64",-22.9891,-24.2274,1.2383,13.71,11.49,651.9298,743.4547,638.55,533.6453,RSI low,"{3: {'yhat': 618.34, 'yhat_lower': 599.39, 'yhat_upper': 636.88}, 5: {'yhat': 629.9, 'yhat_lower': 612.12, 'yhat_upper': 647.86}, 7: {'yhat': 639.08, 'yhat_lower': 621.32, 'yhat_upper': 657.41}, 14: {'yhat': 673.93, 'yhat_lower': 655.04, 'yhat_upper': 692.44}}",SELL,613.0428,True,-4.44,2.96,5.92,
SBET,,9.52,2.37,28.05,25.75,Oversold,9.91,11.5978,11.8433,,,-20.4,0.0,,,,,,Increasing,0.0056,"Ticker
SPY   -18.62
dtype: float64",-1.0059,-0.931,-0.0748,7.61,6.5,21.1252,14.685,11.7395,8.794,"vol↑, RSI low","{3: {'yhat': 10.34, 'yhat_lower': 4.0, 'yhat_upper': 16.22}, 5: {'yhat': 11.37, 'yhat_lower': 4.59, 'yhat_upper': 16.99}, 7: {'yhat': 11.95, 'yhat_lower': 5.52, 'yhat_upper': 18.56}, 14: {'yhat': 13.52, 'yhat_lower': 6.89, 'yhat_upper': 19.56}}",SELL,10.7983,True,-14.86,9.91,19.82,
KLAR,,29.07,3.42,28.04,25.42,Oversold,7.2,34.3897,35.4776,,,-19.63,0.0,,,,,,Increasing,0.0147,"Ticker
SPY   -17.85
dtype: float64",-2.1375,-1.3122,-0.8253,7.05,8.77,39.2162,41.7158,35.331,28.9462,"vol↑, RSI low","{3: {'yhat': 18.46, 'yhat_lower': 16.8, 'yhat_upper': 20.0}, 5: {'yhat': 7.52, 'yhat_lower': 6.02, 'yhat_upper': 9.08}, 7: {'yhat': -6.27, 'yhat_lower': -7.87, 'yhat_upper': -4.68}, 14: {'yhat': -68.1, 'yhat_lower': -69.64, 'yhat_upper': -66.47}}",HOLD,,False,-10.8,7.2,14.4,
SDVY,,37.22,2.17,28.03,49.64,Neutral,1.55,37.3207,37.4474,,,-1.38,0.0,,,,,,Increasing,0.0028,"Ticker
SPY    0.4
dtype: float64",-0.1988,-0.1061,-0.0928,19.26,14.31,35.4515,38.3666,37.4272,36.4877,vol↑,"{3: {'yhat': 36.87, 'yhat_lower': 36.26, 'yhat_upper': 37.43}, 5: {'yhat': 36.85, 'yhat_lower': 36.27, 'yhat_upper': 37.44}, 7: {'yhat': 36.65, 'yhat_lower': 36.04, 'yhat_upper': 37.25}, 14: {'yhat': 36.04, 'yhat_lower': 35.4, 'yhat_upper': 36.66}}",HOLD,36.9949,False,-2.33,1.55,3.1,
SHYG,,42.79,0.28,28.01,54.67,Neutral,0.27,42.7667,42.8096,,,0.07,0.0,,,,,,Increasing,0.0385,"Ticker
SPY    1.85
dtype: float64",-0.0251,-0.0178,-0.0073,28.43,20.35,41.3148,43.0306,42.8036,42.5766,"vol↑, above EMA20, positive ROC","{3: {'yhat': 42.82, 'yhat_lower': 42.64, 'yhat_upper': 43.0}, 5: {'yhat': 42.89, 'yhat_lower': 42.7, 'yhat_upper': 43.06}, 7: {'yhat': 42.9, 'yhat_lower': 42.72, 'yhat_upper': 43.08}, 14: {'yhat': 43.0, 'yhat_lower': 42.81, 'yhat_upper': 43.18}}",HOLD,42.7784,False,-0.4,0.27,0.54,
SGI,,87.37,3.23,28.0,55.61,Neutral,3.57,85.854,85.0916,,,-4.08,0.0,,,,,,Increasing,0.0833,"Ticker
SPY   -2.3
dtype: float64",0.2949,0.7343,-0.4394,47.77,43.58,67.3026,94.5988,85.2085,75.8183,"vol↑, above EMA20","{3: {'yhat': 87.39, 'yhat_lower': 85.21, 'yhat_upper': 89.53}, 5: {'yhat': 87.35, 'yhat_lower': 85.16, 'yhat_upper': 89.51}, 7: {'yhat': 86.91, 'yhat_lower': 84.79, 'yhat_upper': 89.08}, 14: {'yhat': 86.3, 'yhat_lower': 84.04, 'yhat_upper': 88.55}}",HOLD,84.1567,False,-5.36,3.57,7.14,
SPHY,,23.63,0.34,27.99,54.61,Neutral,0.32,23.616,23.6414,,,0.0,0.0,,,,,,Increasing,0.0385,"Ticker
SPY    1.78
dtype: float64",-0.017,-0.0119,-0.0051,26.09,19.23,22.6821,23.7852,23.6372,23.4891,"vol↑, above EMA20","{3: {'yhat': 23.66, 'yhat_lower': 23.56, 'yhat_upper': 23.77}, 5: {'yhat': 23.7, 'yhat_lower': 23.59, 'yhat_upper': 23.8}, 7: {'yhat': 23.71, 'yhat_lower': 23.6, 'yhat_upper': 23.81}, 14: {'yhat': 23.76, 'yhat_lower': 23.66, 'yhat_upper': 23.87}}",HOLD,23.6259,False,-0.48,0.32,0.64,
RYN,,21.92,1.86,27.98,48.28,Neutral,2.59,22.2036,22.2271,,,-4.82,0.0,,,,,,Decreasing,0.0028,"Ticker
SPY   -3.04
dtype: float64",-0.3318,-0.3615,0.0296,22.91,15.51,23.3004,23.3625,22.1735,20.9845,,"{3: {'yhat': 21.73, 'yhat_lower': 21.16, 'yhat_upper': 22.32}, 5: {'yhat': 21.71, 'yhat_lower': 21.17, 'yhat_upper': 22.28}, 7: {'yhat': 21.74, 'yhat_lower': 21.21, 'yhat_upper': 22.33}, 14: {'yhat': 21.55, 'yhat_lower': 21.01, 'yhat_upper': 22.12}}",HOLD,21.5989,False,-3.88,2.59,5.18,
TSN,,53.67,1.82,27.95,54.85,Neutral,2.59,53.1343,52.7414,,,1.88,0.0,,,,,,Increasing,0.0028,"Ticker
SPY    3.66
dtype: float64",0.1933,0.2412,-0.0479,49.28,50.37,55.8513,55.2333,52.8095,50.3857,"vol↑, above EMA20, positive ROC","{3: {'yhat': 54.32, 'yhat_lower': 53.27, 'yhat_upper': 55.46}, 5: {'yhat': 54.24, 'yhat_lower': 53.09, 'yhat_upper': 55.36}, 7: {'yhat': 54.14, 'yhat_lower': 53.02, 'yhat_upper': 55.25}, 14: {'yhat': 53.17, 'yhat_lower': 52.07, 'yhat_upper': 54.31}}",HOLD,51.3579,False,-3.88,2.59,5.18,
SCHA,,27.26,2.91,27.95,47.46,Neutral,2.09,27.5003,27.7133,,,-1.73,0.0,,,,,,Increasing,0.0385,"Ticker
SPY    0.05
dtype: float64",-0.2812,-0.2035,-0.0777,20.0,15.15,25.5133,28.8076,27.674,26.5404,vol↑,"{3: {'yhat': 27.0, 'yhat_lower': 26.57, 'yhat_upper': 27.42}, 5: {'yhat': 27.04, 'yhat_lower': 26.63, 'yhat_upper': 27.52}, 7: {'yhat': 26.94, 'yhat_lower': 26.51, 'yhat_upper': 27.37}, 14: {'yhat': 26.78, 'yhat_lower': 26.36, 'yhat_upper': 27.19}}",SELL,27.5592,True,-3.14,2.09,4.18,
ALC,,76.61,2.08,27.94,55.19,Neutral,2.45,75.8867,75.539,,,3.57,0.0,,,,,,Increasing,0.0049,"Ticker
SPY    5.35
dtype: float64",0.2132,0.3075,-0.0943,36.77,36.66,84.4737,78.9259,75.512,72.0981,"vol↑, above EMA20, positive ROC","{3: {'yhat': 76.78, 'yhat_lower': 74.48, 'yhat_upper': 78.98}, 5: {'yhat': 76.99, 'yhat_lower': 74.6, 'yhat_upper': 79.28}, 7: {'yhat': 76.93, 'yhat_lower': 74.56, 'yhat_upper': 79.37}, 14: {'yhat': 76.77, 'yhat_lower': 74.56, 'yhat_upper': 79.04}}",HOLD,73.9432,False,-3.68,2.45,4.9,
