Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,SMA21,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Forecasts,Trade,Trendline Support,Trendline Broken,Stop %,Target1 %,Target2 %,notes
SCS,,16.1,2.22,57.47,66.18,Neutral,1.47,15.925,15.9257,,,2.16,0.0,,,,,,Decreasing,0.0133,3.98,-0.082,-0.1594,0.0774,63.17,44.35,13.8947,16.4779,15.883,15.2881,"above EMA20, positive ROC","{3: {'yhat': 16.08, 'yhat_lower': 15.5, 'yhat_upper': 16.7}, 5: {'yhat': 16.15, 'yhat_lower': 15.59, 'yhat_upper': 16.74}, 7: {'yhat': 16.22, 'yhat_lower': 15.63, 'yhat_upper': 16.78}, 14: {'yhat': 16.31, 'yhat_lower': 15.77, 'yhat_upper': 16.88}}",HOLD,15.718,False,-2.2,1.47,2.94,
VGSH,,58.855,0.04,57.45,74.61,Overbought,0.09,58.7389,58.73,,,0.18,0.0,,,,,,Increasing,1.0,2.0,0.0361,0.0261,0.0101,85.46,83.23,57.4191,58.8492,58.729,58.6088,"vol↑, above EMA20, positive ROC","{3: {'yhat': 58.83, 'yhat_lower': 58.77, 'yhat_upper': 58.89}, 5: {'yhat': 58.83, 'yhat_lower': 58.77, 'yhat_upper': 58.89}, 7: {'yhat': 58.83, 'yhat_lower': 58.77, 'yhat_upper': 58.9}, 14: {'yhat': 58.7, 'yhat_lower': 58.61, 'yhat_upper': 58.78}}",HOLD,58.813,False,-0.14,0.09,0.18,
RDN,,35.65,2.03,57.44,68.11,Neutral,2.33,34.6896,34.4676,,,2.24,0.0,,,,,,Decreasing,0.0156,4.06,0.2207,0.1778,0.0429,69.16,58.74,33.0236,35.9982,34.4825,32.9668,"above EMA20, positive ROC","{3: {'yhat': 35.03, 'yhat_lower': 34.3, 'yhat_upper': 35.75}, 5: {'yhat': 34.94, 'yhat_lower': 34.28, 'yhat_upper': 35.66}, 7: {'yhat': 34.99, 'yhat_lower': 34.29, 'yhat_upper': 35.73}, 14: {'yhat': 34.68, 'yhat_lower': 33.97, 'yhat_upper': 35.39}}",HOLD,33.7126,False,-3.5,2.33,4.66,
AAP,,52.045,7.6,57.33,59.71,Neutral,4.66,50.7115,50.484,,,6.93,0.0,,,,,,Decreasing,0.0082,8.75,-0.3933,-0.8889,0.4957,68.07,50.66,46.6945,56.0658,50.2802,44.4947,"above EMA20, positive ROC","{3: {'yhat': 51.99, 'yhat_lower': 49.35, 'yhat_upper': 54.61}, 5: {'yhat': 53.0, 'yhat_lower': 50.38, 'yhat_upper': 55.42}, 7: {'yhat': 53.64, 'yhat_lower': 51.11, 'yhat_upper': 56.22}, 14: {'yhat': 55.69, 'yhat_lower': 52.96, 'yhat_upper': 58.2}}",HOLD,46.8634,False,-6.99,4.66,9.32,
YUM,,152.585,2.26,57.21,70.65,Overbought,2.13,147.9296,146.335,,,2.32,0.0,,,,,,Decreasing,0.0038,4.14,1.2822,0.9855,0.2967,73.19,68.66,144.0128,155.6282,146.4838,137.3393,"above EMA20, positive ROC","{3: {'yhat': 151.99, 'yhat_lower': 148.96, 'yhat_upper': 154.96}, 5: {'yhat': 152.48, 'yhat_lower': 149.49, 'yhat_upper': 155.64}, 7: {'yhat': 153.0, 'yhat_lower': 149.91, 'yhat_upper': 155.94}, 14: {'yhat': 153.44, 'yhat_lower': 150.3, 'yhat_upper': 156.29}}",HOLD,145.5683,False,-3.2,2.13,4.26,
IGSB,,52.9506,0.1,57.18,66.32,Neutral,0.14,52.8662,52.8717,,,0.15,0.0,,,,,,Increasing,0.04,1.97,0.0168,0.0098,0.0069,69.81,60.6,51.2253,52.9848,52.8672,52.7496,"vol↑, above EMA20, positive ROC","{3: {'yhat': 52.89, 'yhat_lower': 52.8, 'yhat_upper': 52.98}, 5: {'yhat': 52.86, 'yhat_lower': 52.78, 'yhat_upper': 52.96}, 7: {'yhat': 52.82, 'yhat_lower': 52.73, 'yhat_upper': 52.92}, 14: {'yhat': 52.51, 'yhat_lower': 52.39, 'yhat_upper': 52.63}}",HOLD,52.9447,False,-0.21,0.14,0.28,
BKR,,49.128,2.2,57.15,61.48,Neutral,3.27,47.9245,47.8776,,,2.63,0.0,,,,,,Decreasing,0.0185,4.45,0.3185,0.2619,0.0566,66.39,63.38,42.2261,49.5452,47.9177,46.2902,"above EMA20, positive ROC","{3: {'yhat': 47.86, 'yhat_lower': 46.4, 'yhat_upper': 49.33}, 5: {'yhat': 47.82, 'yhat_lower': 46.39, 'yhat_upper': 49.23}, 7: {'yhat': 47.53, 'yhat_lower': 46.02, 'yhat_upper': 49.02}, 14: {'yhat': 46.52, 'yhat_lower': 44.99, 'yhat_upper': 48.0}}",HOLD,47.44,False,-4.9,3.27,6.54,
CBRE,,156.72,3.39,57.09,63.92,Neutral,2.37,153.5715,153.5648,,,2.67,0.0,,,,,,Decreasing,0.0139,4.49,-0.3798,-0.934,0.5542,65.08,47.87,139.738,159.3132,153.095,146.8768,"above EMA20, positive ROC","{3: {'yhat': 154.44, 'yhat_lower': 150.62, 'yhat_upper': 157.97}, 5: {'yhat': 155.48, 'yhat_lower': 151.72, 'yhat_upper': 159.18}, 7: {'yhat': 156.04, 'yhat_lower': 152.27, 'yhat_upper': 159.7}, 14: {'yhat': 157.5, 'yhat_lower': 153.82, 'yhat_upper': 161.39}}",HOLD,149.6661,False,-3.56,2.37,4.74,
XENE,,41.06,1.96,57.08,61.15,Neutral,3.91,40.3567,40.4524,,,7.35,0.0,,,,,,Decreasing,0.0303,9.17,0.0894,-0.0872,0.1766,65.89,62.14,35.3726,43.2531,40.437,37.6209,"above EMA20, positive ROC","{3: {'yhat': 41.93, 'yhat_lower': 40.87, 'yhat_upper': 43.09}, 5: {'yhat': 42.51, 'yhat_lower': 41.44, 'yhat_upper': 43.56}, 7: {'yhat': 42.77, 'yhat_lower': 41.68, 'yhat_upper': 43.77}, 14: {'yhat': 43.09, 'yhat_lower': 42.06, 'yhat_upper': 44.22}}",HOLD,40.5431,False,-5.86,3.91,7.82,
VCSH,,79.805,0.08,57.04,65.95,Neutral,0.14,79.6796,79.6872,,,0.13,0.0,,,,,,Increasing,0.0345,1.95,0.0262,0.0157,0.0105,71.65,62.27,77.5296,79.8524,79.6799,79.5074,"vol↑, above EMA20, positive ROC","{3: {'yhat': 79.7, 'yhat_lower': 79.56, 'yhat_upper': 79.83}, 5: {'yhat': 79.66, 'yhat_lower': 79.52, 'yhat_upper': 79.79}, 7: {'yhat': 79.59, 'yhat_lower': 79.44, 'yhat_upper': 79.73}, 14: {'yhat': 79.08, 'yhat_lower': 78.88, 'yhat_upper': 79.25}}",HOLD,79.7967,False,-0.21,0.14,0.28,
SYY,,77.2,2.28,56.89,67.9,Neutral,1.55,75.8058,75.071,,,2.69,0.0,,,,,,Decreasing,0.0196,4.51,0.0522,-0.4373,0.4895,87.16,85.88,74.6957,77.6211,74.957,72.2929,"above EMA20, positive ROC","{3: {'yhat': 78.03, 'yhat_lower': 76.69, 'yhat_upper': 79.29}, 5: {'yhat': 78.71, 'yhat_lower': 77.41, 'yhat_upper': 80.01}, 7: {'yhat': 79.58, 'yhat_lower': 78.15, 'yhat_upper': 80.93}, 14: {'yhat': 81.6, 'yhat_lower': 80.3, 'yhat_upper': 82.98}}",HOLD,74.0293,False,-2.33,1.55,3.1,
VZ,,41.38,1.52,56.76,63.24,Neutral,1.6,40.6318,40.1881,,,3.37,0.0,,,,,,Decreasing,0.0106,5.19,0.3119,0.1935,0.1184,78.15,80.34,40.785,41.8737,40.2565,38.6393,"above EMA20, positive ROC","{3: {'yhat': 41.51, 'yhat_lower': 40.74, 'yhat_upper': 42.29}, 5: {'yhat': 41.4, 'yhat_lower': 40.64, 'yhat_upper': 42.17}, 7: {'yhat': 41.45, 'yhat_lower': 40.68, 'yhat_upper': 42.17}, 14: {'yhat': 40.89, 'yhat_lower': 40.07, 'yhat_upper': 41.64}}",HOLD,39.0514,False,-2.4,1.6,3.2,
EPRT,,31.27,1.3,56.72,67.3,Neutral,1.67,30.6254,30.5043,,,2.36,0.0,,,,,,Decreasing,0.0028,4.18,0.1822,0.1156,0.0666,85.35,81.59,30.7833,31.461,30.4725,29.484,"above EMA20, positive ROC","{3: {'yhat': 31.19, 'yhat_lower': 30.61, 'yhat_upper': 31.86}, 5: {'yhat': 31.19, 'yhat_lower': 30.54, 'yhat_upper': 31.79}, 7: {'yhat': 31.26, 'yhat_lower': 30.65, 'yhat_upper': 31.83}, 14: {'yhat': 31.0, 'yhat_lower': 30.37, 'yhat_upper': 31.61}}",HOLD,30.2942,False,-2.5,1.67,3.34,
ENB,,47.945,-0.73,56.53,50.35,Neutral,1.9,47.856,47.5069,,,0.49,0.0,,,,,,Increasing,0.0189,2.31,0.2053,0.1444,0.0609,82.27,82.59,44.3211,49.0572,47.5367,46.0163,"vol↑, above EMA20, positive ROC","{3: {'yhat': 48.89, 'yhat_lower': 48.22, 'yhat_upper': 49.57}, 5: {'yhat': 49.12, 'yhat_lower': 48.44, 'yhat_upper': 49.81}, 7: {'yhat': 49.17, 'yhat_lower': 48.52, 'yhat_upper': 49.8}, 14: {'yhat': 48.78, 'yhat_lower': 48.13, 'yhat_upper': 49.46}}",HOLD,46.8664,False,-2.85,1.9,3.8,
FAF,,64.035,2.11,56.51,61.74,Neutral,2.44,62.8365,62.8364,,,2.67,0.0,,,,,,Decreasing,0.0028,4.49,0.2534,0.2305,0.0229,64.49,55.27,60.6517,64.6541,62.7922,60.9304,"above EMA20, positive ROC","{3: {'yhat': 63.84, 'yhat_lower': 62.49, 'yhat_upper': 65.4}, 5: {'yhat': 63.84, 'yhat_lower': 62.3, 'yhat_upper': 65.4}, 7: {'yhat': 64.12, 'yhat_lower': 62.73, 'yhat_upper': 65.66}, 14: {'yhat': 63.8, 'yhat_lower': 62.47, 'yhat_upper': 65.38}}",HOLD,60.5721,False,-3.66,2.44,4.88,
MCD,,309.23,1.67,56.45,64.39,Neutral,1.73,304.3606,303.7057,,,3.19,0.0,,,,,,Decreasing,0.0038,5.01,0.8625,0.4219,0.4406,66.72,61.12,299.8489,311.57,303.6015,295.633,"above EMA20, positive ROC","{3: {'yhat': 311.54, 'yhat_lower': 306.9, 'yhat_upper': 316.15}, 5: {'yhat': 312.7, 'yhat_lower': 308.04, 'yhat_upper': 317.45}, 7: {'yhat': 314.64, 'yhat_lower': 310.03, 'yhat_upper': 319.17}, 14: {'yhat': 317.85, 'yhat_lower': 312.91, 'yhat_upper': 322.39}}",HOLD,299.5652,False,-2.6,1.73,3.46,
GOVT,,23.185,0.06,56.27,59.37,Neutral,0.26,23.1448,23.1533,,,0.15,0.0,,,,,,Increasing,0.0323,1.97,0.0016,-0.0038,0.0054,70.6,59.62,22.4595,23.2499,23.1487,23.0475,"vol↑, above EMA20, positive ROC","{3: {'yhat': 23.3, 'yhat_lower': 23.19, 'yhat_upper': 23.41}, 5: {'yhat': 23.35, 'yhat_lower': 23.24, 'yhat_upper': 23.45}, 7: {'yhat': 23.39, 'yhat_lower': 23.28, 'yhat_upper': 23.49}, 14: {'yhat': 23.45, 'yhat_lower': 23.34, 'yhat_upper': 23.56}}",HOLD,23.1991,False,-0.39,0.26,0.52,
UNP,,226.3336,2.32,56.17,67.74,Neutral,1.43,222.2588,220.564,,,2.19,0.0,,,,,,Decreasing,0.0033,4.01,0.3554,-0.2457,0.6012,60.25,50.46,225.7344,226.0723,220.7617,215.451,"above EMA20, positive ROC","{3: {'yhat': 220.9, 'yhat_lower': 216.43, 'yhat_upper': 225.34}, 5: {'yhat': 219.64, 'yhat_lower': 215.3, 'yhat_upper': 223.95}, 7: {'yhat': 217.82, 'yhat_lower': 213.3, 'yhat_upper': 222.35}, 14: {'yhat': 213.44, 'yhat_lower': 209.09, 'yhat_upper': 217.88}}",HOLD,221.7982,False,-2.14,1.43,2.86,
BXMT,,18.775,2.48,56.17,65.09,Neutral,1.72,18.419,18.4217,,,2.04,0.0,,,,,,Decreasing,0.0074,3.86,0.0437,0.0149,0.0288,53.52,45.57,18.0566,18.7727,18.4247,18.0768,"above EMA20, positive ROC","{3: {'yhat': 18.72, 'yhat_lower': 18.32, 'yhat_upper': 19.09}, 5: {'yhat': 18.88, 'yhat_lower': 18.54, 'yhat_upper': 19.26}, 7: {'yhat': 18.94, 'yhat_lower': 18.58, 'yhat_upper': 19.3}, 14: {'yhat': 19.03, 'yhat_lower': 18.65, 'yhat_upper': 19.39}}",HOLD,17.9798,False,-2.58,1.72,3.44,
OPCH,,29.65,5.18,56.15,70.42,Overbought,3.4,28.0982,27.8667,,,7.23,0.0,,,,,,Decreasing,0.0042,9.05,0.3129,0.2013,0.1116,77.31,74.44,29.4471,29.8035,27.8645,25.9255,"above EMA20, positive ROC","{3: {'yhat': 29.19, 'yhat_lower': 28.46, 'yhat_upper': 29.91}, 5: {'yhat': 29.49, 'yhat_lower': 28.74, 'yhat_upper': 30.2}, 7: {'yhat': 29.56, 'yhat_lower': 28.81, 'yhat_upper': 30.27}, 14: {'yhat': 29.97, 'yhat_lower': 29.24, 'yhat_upper': 30.72}}",HOLD,26.999,False,-5.1,3.4,6.8,
DAY,,68.87,0.0,56.1,55.51,Neutral,0.37,68.7409,68.6857,,,0.76,0.0,,,,,,Increasing,0.0028,2.58,0.0959,0.093,0.0029,68.06,70.59,64.0844,69.1501,68.696,68.2419,"vol↑, above EMA20, positive ROC","{3: {'yhat': 68.67, 'yhat_lower': 66.47, 'yhat_upper': 70.93}, 5: {'yhat': 68.27, 'yhat_lower': 66.01, 'yhat_upper': 70.49}, 7: {'yhat': 67.92, 'yhat_lower': 65.64, 'yhat_upper': 70.31}, 14: {'yhat': 67.42, 'yhat_lower': 65.23, 'yhat_upper': 69.57}}",HOLD,68.412,False,-0.55,0.37,0.74,
PECO,,35.31,1.77,56.09,71.01,Overbought,1.42,34.5021,34.4118,,,1.49,0.0,,,,,,Decreasing,0.0028,3.31,0.1885,0.129,0.0596,84.57,80.39,34.7723,35.2517,34.4048,33.5579,"above EMA20, positive ROC","{3: {'yhat': 34.91, 'yhat_lower': 34.29, 'yhat_upper': 35.52}, 5: {'yhat': 34.85, 'yhat_lower': 34.27, 'yhat_upper': 35.47}, 7: {'yhat': 34.91, 'yhat_lower': 34.34, 'yhat_upper': 35.47}, 14: {'yhat': 34.92, 'yhat_lower': 34.29, 'yhat_upper': 35.46}}",HOLD,33.7394,False,-2.13,1.42,2.84,
NVDD,,40.09,0.63,56.05,63.04,Neutral,4.47,38.5151,37.6859,,,3.94,0.0,,,,,,Increasing,0.0043,5.76,0.4933,0.0946,0.3987,77.96,79.54,53.4267,40.6942,37.6108,34.5275,"vol↑, above EMA20, positive ROC","{3: {'yhat': 39.83, 'yhat_lower': 36.96, 'yhat_upper': 42.78}, 5: {'yhat': 39.2, 'yhat_lower': 36.28, 'yhat_upper': 41.99}, 7: {'yhat': 39.7, 'yhat_lower': 36.82, 'yhat_upper': 42.56}, 14: {'yhat': 40.51, 'yhat_lower': 37.75, 'yhat_upper': 43.4}}",HOLD,36.255,False,-6.7,4.47,8.94,
GPC,,129.62,3.67,55.88,64.02,Neutral,1.9,127.7181,127.0871,,,2.34,0.0,,,,,,Decreasing,0.0139,4.16,-0.5021,-1.0946,0.5924,58.9,49.54,123.1809,131.6138,126.895,122.1762,"above EMA20, positive ROC","{3: {'yhat': 129.46, 'yhat_lower': 126.77, 'yhat_upper': 132.07}, 5: {'yhat': 129.81, 'yhat_lower': 127.17, 'yhat_upper': 132.15}, 7: {'yhat': 130.32, 'yhat_lower': 127.65, 'yhat_upper': 132.72}, 14: {'yhat': 129.58, 'yhat_lower': 126.94, 'yhat_upper': 132.13}}",HOLD,124.0239,False,-2.85,1.9,3.8,
ELS,,63.1,1.96,55.79,66.14,Neutral,1.5,61.784,61.4852,,,1.58,0.0,,,,,,Decreasing,0.0028,3.4,0.215,0.1007,0.1143,64.92,58.17,62.6971,63.1926,61.482,59.7714,"above EMA20, positive ROC","{3: {'yhat': 62.7, 'yhat_lower': 61.68, 'yhat_upper': 63.66}, 5: {'yhat': 62.38, 'yhat_lower': 61.34, 'yhat_upper': 63.42}, 7: {'yhat': 62.48, 'yhat_lower': 61.43, 'yhat_upper': 63.51}, 14: {'yhat': 61.45, 'yhat_lower': 60.44, 'yhat_upper': 62.46}}",HOLD,61.6344,False,-2.25,1.5,3.0,
STAA,,27.85,1.83,55.76,65.37,Neutral,4.09,26.5448,26.4762,,,4.9,0.0,,,,,,Decreasing,0.0028,6.72,0.2362,0.0567,0.1795,83.52,67.85,22.4845,28.1174,26.4865,24.8556,"above EMA20, positive ROC","{3: {'yhat': 26.63, 'yhat_lower': 25.37, 'yhat_upper': 27.94}, 5: {'yhat': 26.31, 'yhat_lower': 25.13, 'yhat_upper': 27.53}, 7: {'yhat': 26.25, 'yhat_lower': 24.99, 'yhat_upper': 27.45}, 14: {'yhat': 25.42, 'yhat_lower': 24.22, 'yhat_upper': 26.67}}",HOLD,25.1539,False,-6.14,4.09,8.18,
CRNX,,43.73,4.19,55.75,57.96,Neutral,5.03,42.5076,42.6138,,,9.32,0.0,,,,,,Decreasing,0.0029,11.14,0.2122,0.1492,0.063,66.99,68.97,37.2381,44.629,42.695,40.761,"above EMA20, positive ROC","{3: {'yhat': 43.25, 'yhat_lower': 41.38, 'yhat_upper': 45.28}, 5: {'yhat': 43.16, 'yhat_lower': 41.35, 'yhat_upper': 45.11}, 7: {'yhat': 42.92, 'yhat_lower': 41.02, 'yhat_upper': 44.98}, 14: {'yhat': 42.17, 'yhat_lower': 40.16, 'yhat_upper': 44.16}}",SELL,44.1826,True,-7.54,5.03,10.06,
TBIL,,49.977,0.05,55.72,88.82,Overbought,0.03,49.8991,49.8955,,,0.16,0.0,,,,,,Increasing,1.0,1.98,0.0337,0.0333,0.0004,95.83,97.5,48.9916,49.9875,49.8986,49.8097,"vol↑, above EMA20, positive ROC","{3: {'yhat': 49.99, 'yhat_lower': 49.98, 'yhat_upper': 49.99}, 5: {'yhat': 50.0, 'yhat_lower': 49.99, 'yhat_upper': 50.01}, 7: {'yhat': 50.03, 'yhat_lower': 50.02, 'yhat_upper': 50.04}, 14: {'yhat': 50.09, 'yhat_lower': 50.07, 'yhat_upper': 50.1}}",SELL,49.9631,False,-0.04,0.03,0.06,
CTLP,,10.615,0.33,55.71,53.07,Neutral,0.58,10.5952,10.5802,,,0.62,0.0,,,,,,Increasing,0.0036,2.44,0.0122,0.0026,0.0096,60.08,66.54,10.3316,10.674,10.5803,10.4865,"vol↑, above EMA20, positive ROC","{3: {'yhat': 10.57, 'yhat_lower': 10.3, 'yhat_upper': 10.83}, 5: {'yhat': 10.62, 'yhat_lower': 10.34, 'yhat_upper': 10.88}, 7: {'yhat': 10.57, 'yhat_lower': 10.32, 'yhat_upper': 10.86}, 14: {'yhat': 10.68, 'yhat_lower': 10.42, 'yhat_upper': 10.96}}",HOLD,10.4855,False,-0.87,0.58,1.16,
EPR,,52.2,1.85,55.67,64.07,Neutral,1.68,51.4529,50.9223,,,2.43,0.0,,,,,,Decreasing,0.0076,4.25,-0.0709,-0.4247,0.3537,89.96,83.86,50.8432,53.0772,50.7951,48.513,"above EMA20, positive ROC","{3: {'yhat': 52.15, 'yhat_lower': 51.08, 'yhat_upper': 53.37}, 5: {'yhat': 52.24, 'yhat_lower': 51.08, 'yhat_upper': 53.43}, 7: {'yhat': 52.6, 'yhat_lower': 51.54, 'yhat_upper': 53.78}, 14: {'yhat': 52.91, 'yhat_lower': 51.75, 'yhat_upper': 53.97}}",HOLD,50.4261,False,-2.52,1.68,3.36,
ADC,,74.705,1.38,55.55,68.9,Neutral,1.31,73.5127,73.456,,,1.76,0.0,,,,,,Decreasing,0.0047,3.58,0.2424,0.1554,0.087,78.61,75.66,72.2673,74.7383,73.4022,72.0661,"above EMA20, positive ROC","{3: {'yhat': 74.68, 'yhat_lower': 73.61, 'yhat_upper': 75.84}, 5: {'yhat': 74.55, 'yhat_lower': 73.42, 'yhat_upper': 75.73}, 7: {'yhat': 74.68, 'yhat_lower': 73.51, 'yhat_upper': 75.84}, 14: {'yhat': 73.72, 'yhat_lower': 72.57, 'yhat_upper': 74.9}}",HOLD,73.2787,False,-1.96,1.31,2.62,
FE,,46.815,0.53,55.42,64.51,Neutral,1.4,46.1376,45.974,,,1.99,0.0,,,,,,Decreasing,0.0263,3.81,0.2086,0.1192,0.0895,79.56,80.68,40.9576,46.891,45.9633,45.0357,"above EMA20, positive ROC","{3: {'yhat': 46.96, 'yhat_lower': 46.22, 'yhat_upper': 47.65}, 5: {'yhat': 46.88, 'yhat_lower': 46.17, 'yhat_upper': 47.58}, 7: {'yhat': 46.94, 'yhat_lower': 46.2, 'yhat_upper': 47.62}, 14: {'yhat': 46.21, 'yhat_lower': 45.52, 'yhat_upper': 46.89}}",HOLD,46.7654,False,-2.1,1.4,2.8,
CTSH,,76.55,5.81,55.33,75.63,Overbought,2.36,71.9952,71.9946,,,5.03,0.0,,,,,,Decreasing,0.0036,6.85,0.9173,0.8383,0.079,62.69,43.24,74.8474,76.1404,72.2161,68.2919,"above EMA20, positive ROC","{3: {'yhat': 72.95, 'yhat_lower': 71.3, 'yhat_upper': 74.47}, 5: {'yhat': 73.29, 'yhat_lower': 71.64, 'yhat_upper': 74.86}, 7: {'yhat': 72.82, 'yhat_lower': 71.34, 'yhat_upper': 74.42}, 14: {'yhat': 73.13, 'yhat_lower': 71.5, 'yhat_upper': 74.63}}",HOLD,70.3933,False,-3.54,2.36,4.72,
SBRA,,18.74,1.02,55.18,62.18,Neutral,2.69,18.3413,18.168,,,0.88,0.0,,,,,,Decreasing,0.0108,2.7,0.1921,0.1855,0.0066,82.46,84.63,17.2043,19.366,18.1869,17.0078,"above EMA20, positive ROC","{3: {'yhat': 18.79, 'yhat_lower': 18.49, 'yhat_upper': 19.11}, 5: {'yhat': 18.74, 'yhat_lower': 18.42, 'yhat_upper': 19.07}, 7: {'yhat': 18.7, 'yhat_lower': 18.37, 'yhat_upper': 19.0}, 14: {'yhat': 18.32, 'yhat_lower': 17.98, 'yhat_upper': 18.61}}",HOLD,17.6997,False,-4.04,2.69,5.38,
PNW,,90.275,1.05,55.14,64.04,Neutral,1.38,89.1877,88.9831,,,2.62,0.0,,,,,,Decreasing,0.0093,4.44,0.0756,-0.1791,0.2546,71.45,65.69,88.2397,90.5925,88.8736,87.1547,"above EMA20, positive ROC","{3: {'yhat': 90.37, 'yhat_lower': 89.08, 'yhat_upper': 91.69}, 5: {'yhat': 90.39, 'yhat_lower': 89.18, 'yhat_upper': 91.7}, 7: {'yhat': 90.42, 'yhat_lower': 89.12, 'yhat_upper': 91.73}, 14: {'yhat': 88.79, 'yhat_lower': 87.48, 'yhat_upper': 90.13}}",HOLD,89.4816,False,-2.07,1.38,2.76,
KRG,,22.76,2.57,55.04,62.46,Neutral,1.94,22.3353,22.3552,,,1.2,0.0,,,,,,Decreasing,0.0028,3.02,0.0228,0.0083,0.0144,57.72,46.51,22.1148,22.9471,22.3275,21.7079,"above EMA20, positive ROC","{3: {'yhat': 22.25, 'yhat_lower': 21.78, 'yhat_upper': 22.75}, 5: {'yhat': 22.13, 'yhat_lower': 21.66, 'yhat_upper': 22.64}, 7: {'yhat': 22.02, 'yhat_lower': 21.57, 'yhat_upper': 22.5}, 14: {'yhat': 21.56, 'yhat_lower': 21.07, 'yhat_upper': 22.06}}",HOLD,22.0431,False,-2.91,1.94,3.88,
HSY,,186.35,2.02,55.02,76.36,Overbought,2.52,178.1169,174.4289,,,10.07,0.0,,,,,,Decreasing,0.0222,11.89,2.4171,0.1095,2.3076,93.05,90.6,169.1368,188.4281,174.2499,160.0718,"above EMA20, positive ROC","{3: {'yhat': 190.01, 'yhat_lower': 185.79, 'yhat_upper': 194.28}, 5: {'yhat': 191.21, 'yhat_lower': 187.05, 'yhat_upper': 195.59}, 7: {'yhat': 193.57, 'yhat_lower': 189.27, 'yhat_upper': 197.66}, 14: {'yhat': 196.5, 'yhat_lower': 192.28, 'yhat_upper': 200.59}}",HOLD,172.6856,False,-3.78,2.52,5.04,
SUI,,128.03,2.25,54.97,63.58,Neutral,1.55,125.6687,125.1448,,,1.11,0.0,,,,,,Decreasing,0.0139,2.93,0.4394,0.3367,0.1026,60.1,58.6,122.1941,129.1303,125.199,121.2677,"above EMA20, positive ROC","{3: {'yhat': 125.84, 'yhat_lower': 123.41, 'yhat_upper': 128.41}, 5: {'yhat': 124.84, 'yhat_lower': 122.28, 'yhat_upper': 127.45}, 7: {'yhat': 125.14, 'yhat_lower': 122.63, 'yhat_upper': 127.45}, 14: {'yhat': 123.65, 'yhat_lower': 121.13, 'yhat_upper': 126.36}}",HOLD,123.3752,False,-2.33,1.55,3.1,
JBS,,13.855,1.65,54.95,66.83,Neutral,2.7,13.4491,13.3126,,,6.82,0.0,,,,,,Increasing,0.0115,8.64,0.1399,0.0612,0.0787,80.51,81.5,14.1413,13.9405,13.3438,12.747,"vol↑, above EMA20, positive ROC","{3: {'yhat': 13.77, 'yhat_lower': 13.45, 'yhat_upper': 14.08}, 5: {'yhat': 13.39, 'yhat_lower': 13.07, 'yhat_upper': 13.7}, 7: {'yhat': 12.7, 'yhat_lower': 12.39, 'yhat_upper': 13.01}, 14: {'yhat': 7.35, 'yhat_lower': 7.03, 'yhat_upper': 7.69}}",HOLD,12.2885,False,-4.05,2.7,5.4,
BKU,,41.7,3.99,54.89,70.66,Overbought,2.62,39.7015,39.8881,,,3.58,0.0,,,,,,Decreasing,0.0028,5.4,0.3131,0.2283,0.0849,73.7,51.99,36.4047,41.4121,39.9875,38.5629,"above EMA20, positive ROC","{3: {'yhat': 39.64, 'yhat_lower': 38.53, 'yhat_upper': 40.8}, 5: {'yhat': 39.72, 'yhat_lower': 38.66, 'yhat_upper': 40.79}, 7: {'yhat': 39.44, 'yhat_lower': 38.37, 'yhat_upper': 40.5}, 14: {'yhat': 38.79, 'yhat_lower': 37.74, 'yhat_upper': 39.86}}",HOLD,38.9803,False,-3.93,2.62,5.24,
D,,61.845,1.67,54.82,61.42,Neutral,1.57,60.7613,60.426,,,0.43,0.0,,,,,,Decreasing,1.0,2.25,0.2424,0.1548,0.0876,74.74,76.37,55.8435,62.4387,60.3943,58.3498,"above EMA20, positive ROC","{3: {'yhat': 61.74, 'yhat_lower': 60.77, 'yhat_upper': 62.74}, 5: {'yhat': 61.49, 'yhat_lower': 60.57, 'yhat_upper': 62.54}, 7: {'yhat': 61.58, 'yhat_lower': 60.62, 'yhat_upper': 62.54}, 14: {'yhat': 60.25, 'yhat_lower': 59.23, 'yhat_upper': 61.27}}",HOLD,60.6489,False,-2.36,1.57,3.14,
FHB,,24.69,2.53,54.77,62.73,Neutral,2.15,24.1793,24.2953,,,0.68,0.0,,,,,,Decreasing,0.0035,2.5,0.0094,-0.0115,0.0209,59.44,41.06,24.3122,24.9877,24.2843,23.5809,"above EMA20, positive ROC","{3: {'yhat': 23.99, 'yhat_lower': 23.42, 'yhat_upper': 24.51}, 5: {'yhat': 23.92, 'yhat_lower': 23.38, 'yhat_upper': 24.49}, 7: {'yhat': 23.8, 'yhat_lower': 23.26, 'yhat_upper': 24.39}, 14: {'yhat': 23.59, 'yhat_lower': 23.03, 'yhat_upper': 24.17}}",HOLD,23.4185,False,-3.22,2.15,4.3,
